customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
LHAI-MOX61,Female,1,Yes,Yes,1,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,66.83,73.43,Yes
LHKC-49CBF,Male,0,No,No,13,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),60.47,777.62,No
LHKW-OZ3TW,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.84,181.15,Yes
LHQX-VX1RQ,Male,0,No,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),52.84,791.86,No
LI6A-YXQVS,Female,1,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,94.69,4511.22,Yes
LICN-M0EVS,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.08,220.3,Yes
LICR-B9VLC,Female,1,No,No,18,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,45.98,827.74,Yes
LILQ-XPWVC,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.68,1110.98,No
LIYE-CSIPP,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,933.6,Yes
LIZ3-X9MBA,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.13,818.46,Yes
LJ87-SVOJR,Female,1,Yes,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,58.12,1320.16,No
LJKB-6UE7Z,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),66.13,4593.4,No
LJTV-2WOWP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,74.43,18.8,Yes
LJXH-DDVR5,Female,0,Yes,No,54,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),65.93,3447.08,No
LJY3-I5VJX,Female,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.96,5495.22,No
LJYD-R0FW8,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),97.36,4776.03,Yes
LJZQ-3EZE7,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),40.33,379.68,No
LK7W-S29VP,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.05,403.09,No
LKJT-JPBT1,Female,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.7,149.48,No
LL2N-IOA9Q,Female,0,Yes,No,2,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),110.81,247.98,Yes
LL49-8NBKQ,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.43,18.8,Yes
LLCH-PUSNS,Male,0,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,72.9,963.29,No
LLDO-DN8KR,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.8,3958.54,Yes
LLTZ-E83WD,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,81.88,912.1,No
LM0Y-KID3M,Male,0,Yes,No,37,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,52.93,1969.74,No
LMJ6-7X93G,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.64,2326.13,No
LMJI-IAUCL,Male,1,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),61.82,18.8,Yes
LMN0-AU8AB,Male,0,No,No,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,107.33,3794.22,No
LMO1-I4XZ5,Female,0,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,65.46,2087.6,No
LMSS-308IU,Male,0,Yes,No,33,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,52.7,1701.9,No
LMWM-ZT2ED,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.45,1226.24,No
LNBO-8RFHK,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.97,1225.38,Yes
LNDG-SD2D9,Female,1,No,No,61,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),48.84,3061.88,No
LNKK-S8BIN,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,99.61,5306.87,No
LNLV-BLU7A,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.2,5203.38,Yes
LNSC-1VMKK,Female,0,No,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,80.49,3921.9,Yes
LNSR-YG659,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.73,798.39,Yes
LNT1-77M8E,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,75.67,4241.16,Yes
LNW7-KEGU4,Male,0,No,No,39,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,55.79,2175.11,No
LNZ8-A5YSB,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),109.5,3548.88,Yes
LO30-94IXA,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.98,3438.95,Yes
LO9T-OW9SG,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),93.54,492.95,No
LOBN-E4DF0,Male,0,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.35,55.42,No
LOFY-7TRU2,Female,0,No,No,33,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,55.28,1850.45,No
LOX1-B9PGR,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),53.73,2359.6,Yes
LP13-35YQN,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.4,273.2,Yes
LPIA-JS7KO,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.74,5126.56,Yes
LPJB-2OPHP,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),92.44,3640.71,Yes
LPO5-CN72B,Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.27,939.89,No
LQ6B-OTV2E,Male,0,No,Yes,72,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),81.78,5969.87,No
LQDL-JKPDI,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,123.8,Yes
LQSR-L0JTU,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,118.75,18.8,Yes
LQWS-UTMEC,Female,1,Yes,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.3,113.77,Yes
LQX3-PSBEE,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,70.2,291.73,Yes
LRAX-1KFPA,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),93.15,1378.21,No
LRI5-IY44C,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.64,427.5,No
LRKS-5AJ9Z,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.13,2944.13,No
LS2L-72FK7,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.77,391.14,Yes
LSI8-MWVIY,Male,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),85.96,3062.01,No
LSRG-XWCT6,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.91,4523.81,No
LTKH-V6WB9,Male,1,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,603.79,Yes
LTRJ-1AS2P,Female,0,Yes,No,31,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.91,2217.66,Yes
LTRY-1EIPM,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.8,444.48,No
LTWJ-1MO2T,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.69,176.04,No
LU2O-R7JRL,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.49,560.41,No
LUC7-PM0K0,Male,1,No,Yes,9,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.76,611.15,Yes
LUFT-0R2N7,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.32,1517.93,No
LUNT-SNQT8,Female,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),71.27,640.72,Yes
LUXK-DGIM8,Female,1,Yes,Yes,46,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),50.27,2330.64,No
LV1M-RF9FT,Male,0,No,No,41,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.64,2333.39,No
LV37-J3A0H,Male,0,No,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.18,3495.29,No
LV8C-CGFY5,Female,0,No,Yes,5,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,26.49,151.53,No
LV9V-TWXC4,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.42,395.33,No
LVED-FZM51,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.66,1992.46,No
LVGZ-9U2UY,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,98.94,4912.85,No
LVI2-ZBQWZ,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.7,811.25,Yes
LVVI-WX3MR,Male,1,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.16,901.77,Yes
LVZV-DP5H9,Female,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,994.12,Yes
LVZY-Q3Z1J,Male,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,740.19,No
LW7X-N3BVC,Male,1,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.14,1393.99,No
LWAZ-DPEOC,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.24,2897.98,Yes
LWFX-D4F44,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),118.75,3659.0,Yes
LWOP-D1RSF,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),89.33,65.98,No
LWOU-L1CT1,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,56.58,962.69,No
LWR9-1N53Z,Female,0,No,No,32,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,35.18,1068.0,No
LWS2-899CL,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.15,6137.41,No
LXCI-7IVM5,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.58,318.87,No
LXE4-8WQ3D,Male,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,83.93,1375.56,No
LXUD-9MLQ2,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,91.87,748.14,Yes
LYAY-U5H72,Male,0,No,Yes,59,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),27.18,1621.16,Yes
LYCR-QPI29,Female,0,No,Yes,25,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,24.58,561.16,No
LYDR-RUQXP,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.33,911.41,No
LYJU-THVVB,Female,0,No,Yes,48,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),35.77,1812.43,No
LYS7-WO24X,Female,0,No,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,89.26,5103.08,No
LZ1P-13FDD,Female,0,No,Yes,52,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),54.58,2843.34,Yes
LZ7R-XJC96,Female,0,No,Yes,72,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.59,5021.22,No
LZEM-J11W6,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,90.39,3398.45,Yes
LZIV-6B9RI,Male,1,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,87.72,109.09,Yes
LZJA-OTG9P,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.74,581.86,No
LZP2-5S16S,Male,1,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.94,81.45,No
LZQM-BF1DM,Female,0,No,Yes,13,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,64.43,889.21,No
M017-RS0A2,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.22,438.69,Yes
M07W-1RMBA,Female,1,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),105.44,2491.19,No
M07W-ZNIKD,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,104.1,527.3,Yes
M0BV-WZ2V9,Male,0,No,Yes,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,84.84,4054.71,No
M0N3-DVCPC,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,57.92,18.8,No
M1LZ-0GHWA,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,64.71,367.03,No
M1MF-2OY2W,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),64.7,879.92,No
M1MG-DS82H,Female,0,Yes,No,10,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,31.58,276.63,Yes
M1WH-1S1D2,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),45.25,2216.48,No
M1WZ-QP768,Female,0,Yes,Yes,58,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,111.9,6541.36,Yes
M1XO-WK20C,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.19,1949.22,Yes
M1ZL-AY6YA,Male,0,No,Yes,62,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,52.19,3267.9,Yes
M2A6-Q17LP,Female,0,No,Yes,55,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),58.28,3182.63,No
M2KY-EPMZN,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),78.46,2371.94,No
M2LW-FKAA2,Male,0,No,No,8,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),33.82,294.43,No
M2NQ-2O4FN,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.33,552.65,Yes
M2QD-QJVCX,Male,1,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.49,1803.12,Yes
M396-XXR8M,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.74,983.36,Yes
M3H2-DLQSI,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,72.84,4361.03,No
M3UM-005NI,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),77.8,2267.16,No
M476-JFTA5,Male,0,Yes,No,55,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,52.62,2923.8,Yes
M48R-8V1G2,Female,1,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,109.17,5030.63,Yes
M4LG-4MN5O,Male,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),93.5,3770.4,No
M4S1-P7G2O,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,44.33,1545.56,No
M4VA-NR1VY,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,106.91,4022.1,Yes
M4Z7-V2V1O,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,68.94,871.91,No
M55Y-K8NWR,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.01,324.05,Yes
M5AH-5WVHK,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.98,902.76,Yes
M5QH-6T9U9,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.44,1445.78,No
M5W2-HYJTF,Female,0,Yes,No,1,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,73.11,24.5,No
M5XT-67B3C,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.4,18.8,No
M68N-AVVAK,Male,1,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,77.54,1624.77,No
M6A7-LPPRP,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,52.28,2367.58,No
M6FW-HXO6G,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),90.92,167.87,No
M6IF-MXATM,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),45.01,469.32,No
M6OF-19R4C,Male,1,No,Yes,40,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,43.61,1845.79,Yes
M78T-D7PPT,Female,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,70.16,108.51,Yes
M7FT-BNTJI,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.59,1513.9,No
M7NR-Y4R3C,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.9,85.27,Yes
M7R3-5P2Y1,Male,0,No,No,65,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),64.02,4171.77,No
M7VG-S9BZ7,Male,0,Yes,Yes,42,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.43,2047.19,Yes
M8KQ-JAEU9,Male,1,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.25,742.35,Yes
M8LI-IC4DW,Female,0,No,No,46,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,49.23,2301.63,No
M8VI-2BE8X,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,70.24,108.72,Yes
M91S-S0HHG,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,98.06,1233.54,No
M9AM-05GL3,Female,0,No,Yes,45,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,80.75,3709.1,No
M9BM-6IRU2,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.99,695.5,Yes
M9MH-BZ2R7,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,36.87,74.05,No
M9PZ-NRVPV,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,1079.44,No
MA9Z-66XJ1,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,70.21,No
MAF4-Z8BIO,Female,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,64.66,607.76,Yes
MAIT-YYHWW,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.33,257.06,Yes
MAP5-4P72S,Male,0,No,No,41,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,48.37,2046.78,No
MAPZ-V64T2,Female,1,Yes,No,60,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),61.58,3708.44,Yes
